,visit,physicalFilter,telra,teldec,telha,telrot,mjd,exptime,pmb_visit,psfSigma,psfFwhm,deltaAper,skyBackground,deepFlag,used,sources_read,pmb_atm,pwv,tau,alpha,o3,secZenith,cTrans,lamStd,run
11,2025042100134,b'i_39',187.421163733151,7.967786961448761,-7.638637269357474,134.569742496676,60787.11275850454,30.00104,743.6,2.4422288,1.1477727,0.025283225,1756.6439,0,1,False,743.5999755859375,3.790247450170977,0.030000691259654308,1.0432407688634446,296.3404995290181,1.2849303371167864,0.0,7541.782110185567,run1
12,2025042100134,b'i_39',187.421163733151,7.967786961448761,-7.638637269357474,134.569742496676,60787.11275850454,30.00104,743.6,2.4377427,1.1467606,0.025306623,1756.601,0,1,False,743.5999755859375,4.234449157386843,0.023417391295277604,1.2074526215228507,296.5722041463321,1.2849303371167864,0.0,7541.782110185567,run2
13,2025042100135,b'i_39',186.59531769223,6.99349128573595,-6.590323935314521,129.194926749192,60787.11337478199,30.001087,743.6,2.419664,1.1369516,0.02438959,1740.1973,0,1,False,743.5999755859375,3.7981590055083068,0.029999930429806827,1.0432407688634446,296.3404995290181,1.2648932595685816,0.0,7541.782110185567,run1
14,2025042100136,b'i_39',185.772636836715,6.0177625394946,-5.583486252596525,123.782486444531,60787.11388493204,30.000034,743.6,2.4376168,1.1455498,0.0215283,1732.779,0,1,False,743.5999755859375,3.804720625954189,0.02999930063491819,1.0432407688634446,296.3404995290181,1.2463279296508842,0.0,7541.782110185567,run1
15,2025042100137,b'i_39',187.51322409262,8.07595199672396,-7.142702812588502,121.16602605857402,60787.11438736397,30.001068,743.6,2.4256968,1.1403613,0.020910157,1771.3323,0,1,False,743.5999755859375,4.248881890827663,0.023406999767949577,1.2074526215228507,296.5722041463321,1.2852844721772856,0.0,7541.782110185567,run2
16,2025042100137,b'i_39',187.51322409262,8.07595199672396,-7.142702812588502,121.16602605857402,60787.11438736397,30.001068,743.6,2.4230385,1.1387488,0.02097719,1771.2601,0,1,False,743.5999755859375,3.811194054482278,0.02999868038119922,1.0432407688634446,296.3404995290181,1.2852844721772856,0.0,7541.782110185567,run1
17,2025042100138,b'i_39',185.521537509523,5.92234015269046,-4.967171821964517,114.449773293238,60787.11489664855,30.00002,743.6,2.4226503,1.1377603,0.021484649,1751.4135,0,1,False,743.5999755859375,3.8177670144098306,0.02999805168094235,1.0432407688634446,296.3404995290181,1.2434873284827392,0.0,7541.782110185567,run1
18,2025042100139,b'i_39',187.261156010659,7.98086758328537,-6.522292933329503,111.855128258011,60787.11540774202,30.001036,743.6,2.4083617,1.1329093,0.019954694,1788.001,0,1,False,743.5999755859375,4.257948140816316,0.023400492478450254,1.2074526215228507,296.5722041463321,1.281778176632807,0.0,7541.782110185567,run2
19,2025042100139,b'i_39',187.261156010659,7.98086758328537,-6.522292933329503,111.855128258011,60787.11540774202,30.001036,743.6,2.408248,1.1328559,0.019929888,1787.9186,0,1,False,743.5999755859375,3.8243747168674234,0.02999742076089771,1.0432407688634446,296.3404995290181,1.281778176632807,0.0,7541.782110185567,run1
20,2025042100140,b'i_39',186.435134097653,7.00660105166675,-5.5126572689895195,106.474109921712,60787.11591638765,30.001505,743.6,2.4221191,1.1386555,0.022125455,1747.493,0,1,False,743.5999755859375,3.830962126635519,0.029996792875770784,1.0432407688634446,296.3404995290181,1.2623989626417051,0.0,7541.782110185567,run1
21,2025042100141,b'i_39',185.612790457606,6.03084427938125,-4.506481167298503,101.05586862302,60787.11642563914,30.001045,743.6,2.5528054,1.2000663,0.028551375,1706.6788,0,1,False,743.5999755859375,3.837568749819277,0.029996164255918653,1.0432407688634446,296.3404995290181,1.2443346270813669,0.0,7541.782110185567,run1
22,2025042100142,b'i_39',187.35347489785,8.08903408150882,-6.062546171879486,98.453091176163,60787.11693707071,30.001015,743.6,2.6789718,1.259609,0.029625291,1732.6183,0,1,False,743.5999755859375,3.844215122176109,0.02999553295824301,1.0432407688634446,296.3404995290181,1.2824611576085743,0.0,7541.782110185567,run1
23,2025042100142,b'i_39',187.35347489785,8.08903408150882,-6.062546171879486,98.453091176163,60787.11693707071,30.001015,743.6,2.6789722,1.2596092,0.029679824,1732.2421,0,1,False,743.5999755859375,4.271572751190205,0.023390742829323536,1.2074526215228507,296.5722041463321,1.2824611576085743,0.0,7541.782110185567,run2
24,2025042100143,b'i_39',185.420340956145,5.7148524849076,-3.946023743756487,91.8547053097157,60787.117445092306,30.00103,743.6,2.9398491,1.3819097,0.03279311,1697.9954,0,1,False,743.5999755859375,3.8508285760024465,0.029994905882891977,1.0432407688634446,296.3404995290181,1.238373970990527,0.0,7541.782110185567,run1
25,2025042100144,b'i_39',187.159183976587,7.77337564622585,-5.5006686947085175,89.272621091163,60787.1179553566,30.001024,743.6,2.6834435,1.2613994,0.028735753,1722.6914,0,1,False,743.5999755859375,3.85748267842758,0.029994276052468516,1.0432407688634446,296.3404995290181,1.2755150742585863,0.0,7541.782110185567,run1
26,2025042100144,b'i_39',187.159183976587,7.77337564622585,-5.5006686947085175,89.272621091163,60787.1179553566,30.001024,743.6,2.6874192,1.2634969,0.028654594,1722.7332,0,1,False,743.5999755859375,4.280668710487825,0.023384253390622053,1.2074526215228507,296.5722041463321,1.2755150742585863,0.0,7541.782110185567,run2
27,2025042100145,b'i_39',186.333576227768,6.79908213605491,-4.491647701686492,83.8859006511126,60787.118463446786,30.001009,743.6,2.8587563,1.344152,0.028326573,1705.4818,0,1,False,743.5999755859375,3.864119853967018,0.02999364891874283,1.0432407688634446,296.3404995290181,1.2568175815476468,0.0,7541.782110185567,run1
28,2025042100146,b'i_39',185.511468428467,5.82335202950339,-3.4474849347204826,78.4614125816873,60787.119078582014,30.001,743.6,2.7681384,1.3004555,0.029533694,1688.5244,0,1,False,743.5999755859375,3.8721706416993156,0.029992889677283523,1.0432407688634446,296.3404995290181,1.2393417124652082,0.0,7541.782110185567,run1
29,2025042100147,b'i_39',187.251399209477,7.88154861810816,-5.005280257777476,75.8707861051611,60787.11958313248,30.000977,743.6,2.7500467,1.2930468,0.029920507,1726.4958,0,1,False,743.5999755859375,4.295249256804687,0.023373883469664826,1.2074526215228507,296.5722041463321,1.2763053686076158,0.0,7541.782110185567,run2
30,2025042100147,b'i_39',187.251399209477,7.88154861810816,-5.005280257777476,75.8707861051611,60787.11958313248,30.000977,743.6,2.7509203,1.2936623,0.029936483,1726.8534,0,1,False,743.5999755859375,3.8787866343425326,0.02999226694135634,1.0432407688634446,296.3404995290181,1.2763053686076158,0.0,7541.782110185567,run1
31,2025042100148,b'i_39',185.533605116134,6.08721259810168,-1.6153136238905248,124.565634429811,60787.12421537402,30.000008,743.6,3.016996,1.4176402,0.027750775,1653.4425,0,1,False,743.5999755859375,3.940058354656564,0.029986550251839213,1.0432407688634446,296.3404995290181,1.2416577883687852,0.0,7541.782110185567,run1
32,2025042100149,b'i_39',187.273925892619,8.14574080049699,-3.1647927201034807,122.383903163896,60787.124744042405,30.001081,743.6,2.9617534,1.393345,0.026573103,1678.3467,0,1,False,743.5999755859375,4.341806449198432,0.023341035732498627,1.2074526215228507,296.5722041463321,1.2777654599137023,0.0,7541.782110185567,run2
33,2025042100149,b'i_39',187.273925892619,8.14574080049699,-3.1647927201034807,122.383903163896,60787.124744042405,30.001081,743.6,2.961545,1.393247,0.026670499,1678.3909,0,1,False,743.5999755859375,3.947112422556553,0.029985897886868243,1.0432407688634446,296.3404995290181,1.2777654599137023,0.0,7541.782110185567,run1
34,2025042100150,b'i_39',186.447680111705,7.171465596894689,-2.1536661232865546,116.81126631757398,60787.12525619804,30.001024,743.6,2.6415741,1.2420493,0.023543626,1655.7773,0,1,False,743.5999755859375,3.9539582027749285,0.0299852659118042,1.0432407688634446,296.3404995290181,1.259828893933607,0.0,7541.782110185567,run1
35,2025042100151,b'i_39',185.62499069432,6.19571976474177,-1.1481787682194746,111.193791204753,60787.1257625837,30.00057,743.6,2.4092095,1.1319593,0.02233785,1639.657,0,1,False,743.5999755859375,3.960738531360506,0.029984641069691023,1.0432407688634446,296.3404995290181,1.2431306580833257,0.0,7541.782110185567,run1
36,2025042100152,b'i_39',187.366403375036,8.25390501621919,-2.7063724812765115,109.002250337032,60787.1262701357,30.000984,743.6,2.5780845,1.2116277,0.021451924,1673.0511,0,1,False,743.5999755859375,4.355669951657302,0.023331331424925734,1.2074526215228507,296.5722041463321,1.2791101885732088,0.0,7541.782110185567,run2
37,2025042100152,b'i_39',187.366403375036,8.25390501621919,-2.7063724812765115,109.002250337032,60787.1262701357,30.000984,743.6,2.5799446,1.2125705,0.021521997,1673.0718,0,1,False,743.5999755859375,3.9675461439460986,0.029984014801480923,1.0432407688634446,296.3404995290181,1.2791101885732088,0.0,7541.782110185567,run1
38,2025042100153,b'i_39',185.681433955791,5.90926166516215,-0.8323018848684928,102.292049247093,60787.126793982556,30.001064,743.6,2.8803327,1.3533523,0.03118886,1629.6376,0,1,False,743.5999755859375,3.9745845841592136,0.029983368440762007,1.0432407688634446,296.3404995290181,1.238449430489347,0.0,7541.782110185567,run1
39,2025042100154,b'i_39',187.421248489788,7.96780209621271,-2.388280547761485,100.107607521592,60787.1273032435,30.001022,743.6,2.7230504,1.280073,0.026707109,1663.9385,0,1,False,743.5999755859375,4.365080139714197,0.02332476426370112,1.2074526215228507,296.5722041463321,1.2737202277744097,0.0,7541.782110185567,run2
40,2025042100154,b'i_39',187.421248489788,7.96780209621271,-2.388280547761485,100.107607521592,60787.1273032435,30.001022,743.6,2.723957,1.2808467,0.026678087,1663.8746,0,1,False,743.5999755859375,3.981439016429352,0.02998274009057396,1.0432407688634446,296.3404995290181,1.2737202277744097,0.0,7541.782110185567,run1
41,2025042100155,b'i_39',186.595283975104,6.99350653132156,-1.3797027063615095,94.5369892482469,60787.127809117745,30.00105,743.6,2.5436242,1.1962,0.023730865,1654.0465,0,1,False,743.5999755859375,3.988259568447955,0.02998211593208873,1.0432407688634446,296.3404995290181,1.2562840244293003,0.0,7541.782110185567,run1
42,2025042100156,b'i_39',185.772615798726,6.01777912609107,-0.37413292868655335,88.9202974862395,60787.12831579058,30.000053,743.6,2.6675007,1.2542139,0.026258612,1636.6007,0,1,False,743.5999755859375,3.995102599473999,0.029981490801313456,1.0432407688634446,296.3404995290181,1.240056069226765,0.0,7541.782110185567,run1
43,2025042100157,b'i_39',187.513238962127,8.07596963355905,-1.9302410764774738,86.7257468921806,60787.12882693288,29.999987,743.6,2.5489728,1.1985404,0.02405209,1672.9651,0,1,False,743.5999755859375,4.002017891425323,0.029980860169334746,1.0432407688634446,296.3404995290181,1.2752000123521166,0.0,7541.782110185567,run1
44,2025042100157,b'i_39',187.513238962127,8.07596963355905,-1.9302410764774738,86.7257468921806,60787.12882693288,29.999987,743.6,2.5491846,1.1985826,0.024108764,1672.1528,0,1,False,743.5999755859375,4.378995965793898,0.02331508199363466,1.2074526215228507,296.5722041463321,1.2752000123521166,0.0,7541.782110185567,run2
45,2025042100158,b'i_39',185.521364359512,5.9223565759212,0.2441994993775147,79.5595970129341,60787.12933267595,30.001053,743.6,2.6726122,1.2563905,0.025411567,1630.571,0,1,False,743.5999755859375,4.008871917550011,0.029980236211823014,1.0432407688634446,296.3404995290181,1.2385291185007195,0.0,7541.782110185567,run1
46,2025042100159,b'i_39',187.26136993233,7.98088203423479,-1.3117281045505147,77.3872075167202,60787.12984260755,30.000002,743.6,2.7155845,1.2759076,0.028956214,1655.6637,0,1,False,743.5999755859375,4.388296736864228,0.02330863013095016,1.2074526215228507,296.5722041463321,1.2731075704432777,0.0,7541.782110185567,run2
47,2025042100159,b'i_39',187.26136993233,7.98088203423479,-1.3117281045505147,77.3872075167202,60787.12984260755,30.000002,743.6,2.7154722,1.2758428,0.029048545,1655.4548,0,1,False,743.5999755859375,4.015794593119831,0.02997960709987735,1.0432407688634446,296.3404995290181,1.2731075704432777,0.0,7541.782110185567,run1
48,2025042100160,b'i_39',186.435157613131,7.0065889904803,-0.3018382435614804,71.8107073891306,60787.130351429885,30.001034,743.6,2.5579479,1.202995,0.025297208,1663.2827,0,1,False,743.5999755859375,4.022714124921275,0.02997897936961758,1.0432407688634446,296.3404995290181,1.2561284823740244,0.0,7541.782110185567,run1
49,2025042100161,b'i_39',185.612722098576,6.03086077070161,0.7053914120724619,66.1884958438756,60787.13086334542,30.001053,743.6,2.448096,1.1508995,0.02428357,1659.5419,0,1,False,743.5999755859375,4.029687753362856,0.029978347836565798,1.0432407688634446,296.3404995290181,1.2403357345563975,0.0,7541.782110185567,run1
50,2025042100162,b'i_39',187.353256634069,8.08905018774163,-0.8495927798915115,64.0051715009257,60787.13137735578,30.000977,743.6,2.3825579,1.1201136,0.020952499,1689.4324,0,1,False,743.5999755859375,4.402388277451866,0.0232988843482413,1.2074526215228507,296.5722041463321,1.2747939336023562,0.0,7541.782110185567,run2
51,2025042100162,b'i_39',187.353256634069,8.08905018774163,-0.8495927798915115,64.0051715009257,60787.13137735578,30.000977,743.6,2.3824637,1.1200693,0.020963274,1689.3918,0,1,False,743.5999755859375,4.03670208240438,0.029977713732580125,1.0432407688634446,296.3404995290181,1.2747939336023562,0.0,7541.782110185567,run1
52,2025042100163,b'i_39',185.420284636068,5.7148694434196,1.266051448294481,56.9228296593448,60787.1318833932,30.001057,743.6,2.4771278,1.1644431,0.023049336,1659.0707,0,1,False,743.5999755859375,4.043619537397933,0.029977089477433348,1.0432407688634446,296.3404995290181,1.2355769377170707,0.0,7541.782110185567,run1
53,2025042100164,b'i_39',187.159165596278,7.77339080787537,-0.2888996062444896,54.7664600886463,60787.13239291464,30.000988,743.6,2.7871058,1.3105628,0.027553389,1680.457,0,1,False,743.5999755859375,4.4117376653275615,0.023292437702903075,1.2074526215228507,296.5722041463321,1.269151542386058,0.0,7541.782110185567,run2
54,2025042100164,b'i_39',187.159165596278,7.77339080787537,-0.2888996062444896,54.7664600886463,60787.13239291464,30.000988,743.6,2.787525,1.3106654,0.027586125,1680.5604,0,1,False,743.5999755859375,4.050596595089418,0.029976460937492257,1.0432407688634446,296.3404995290181,1.269151542386058,0.0,7541.782110185567,run1
55,2025042100165,b'i_39',186.333832613827,6.79907614672148,0.7201488823904768,49.1827426970025,60787.13290184214,30.001062,743.6,2.521628,1.1847671,0.023635948,1658.1409,0,1,False,743.5999755859375,4.057577537303937,0.029975833143380277,1.0432407688634446,296.3404995290181,1.252775602581709,0.0,7541.782110185567,run1
56,2025042100166,b'i_39',185.511362432713,5.82336810892534,1.7271591243894908,43.5518419805652,60787.13341305382,30.000988,743.6,2.5308788,1.1899906,0.024243295,1630.7604,0,1,False,743.5999755859375,4.064601923966053,0.029975202544818724,1.0432407688634446,296.3404995290181,1.237555208792323,0.0,7541.782110185567,run1
57,2025042100167,b'i_39',187.251263951542,7.88156304262525,0.18885342219251003,41.3845419547563,60787.13397151325,30.001085,743.6,2.628109,1.2343931,0.026925877,1649.1257,0,1,False,743.5999755859375,4.426309916460522,0.023282420490141044,1.2074526215228507,296.5722041463321,1.271019029426335,0.0,7541.782110185567,run2
58,2025042100167,b'i_39',187.251263951542,7.88156304262525,0.18885342219251003,41.3845419547563,60787.13397151325,30.001085,743.6,2.6282885,1.234779,0.026950445,1649.2501,0,1,False,743.5999755859375,4.072289424829009,0.0299745136795797,1.0432407688634446,296.3404995290181,1.271019029426335,0.0,7541.782110185567,run1
59,2025042100173,b'u_24',185.533599210668,6.08723555204765,8.550933440718524,132.279202675989,60787.152377829385,38.001095,743.45,3.8389323,1.804872,0.047333177,66.87671,0,1,False,743.4500122070312,4.333965652007973,0.029951818163411817,1.0432407688634446,296.3404995290181,1.2560191024047125,0.0,3703.081973205062,run1
60,2025042100174,b'u_24',187.27407751364,8.14576743857637,7.028792465740481,130.657459496848,60787.15298266604,38.00094,743.45,3.4196358,1.607149,0.034434102,66.99189,0,1,False,743.4500122070312,4.342844020940117,0.02995107267413953,1.0432407688634446,296.3404995290181,1.2861854906346788,0.0,3703.081973205062,run1
61,2025042100174,b'u_24',187.27407751364,8.14576743857637,7.028792465740481,130.657459496848,60787.15298266604,38.00094,743.45,3.4120483,1.6050074,0.034666453,66.977295,0,1,False,743.4500122070312,4.605631042504861,0.023162120441506548,1.2074526215228507,296.5722041463321,1.2861854906346788,0.0,3703.081973205062,run2
62,2025042100175,b'u_24',186.447756856313,7.171491285521431,8.073407347529534,124.81854993618398,60787.15358738328,38.00111,743.45,3.3171911,1.5613353,0.03280316,67.13328,0,1,False,743.4500122070312,4.351738819456864,0.0299503273505988,1.0432407688634446,296.3404995290181,1.2724785864952428,0.0,3703.081973205062,run1
63,2025042100176,b'u_24',185.624932928016,6.19574374863988,9.112559337554492,118.93555848534699,60787.154186653876,38.001038,743.45,2.910494,1.3693765,0.026813278,67.436356,0,1,False,743.4500122070312,4.360571475456273,0.029949588758438547,1.0432407688634446,296.3404995290181,1.2598387825263804,0.0,3703.081973205062,run1
64,2025042100177,b'u_24',185.533751188467,6.0872902563397,10.177348325815462,128.46165545387,60787.156883734366,38.001087,743.45,3.6422455,1.7119801,0.038528085,67.18048,0,1,False,743.4500122070312,4.400546208511816,0.029946264871987226,1.0432407688634446,296.3404995290181,1.262310944627963,0.0,3703.081973205062,run1
65,2025042100178,b'u_24',187.273922719545,8.14577238552328,8.653979314584495,126.88836136909701,60787.15748431931,38.00094,743.45,3.5567684,1.6753378,0.03845446,67.232864,0,1,False,743.4500122070312,4.4094975375161,0.029945524760331778,1.0432407688634446,296.3404995290181,1.2916840326130976,0.0,3703.081973205062,run1
66,2025042100178,b'u_24',187.273922719545,8.14577238552328,8.653979314584495,126.88836136909701,60787.15748431931,38.00094,743.45,3.54032,1.6646122,0.03873421,67.4301,0,1,False,743.4500122070312,4.64914551947999,0.02313372571694744,1.2074526215228507,296.5722041463321,1.2916840326130976,0.0,3703.081973205062,run2
67,2025042100179,b'u_24',186.447635441028,7.1714956542705,9.697436798837499,121.025274084423,60787.1580859228,38.00058,743.45,3.5292444,1.6611928,0.03506147,67.17591,0,1,False,743.4500122070312,4.418482301926328,0.02994478341184096,1.0432407688634446,296.3404995290181,1.2785844798686947,0.0,3703.081973205062,run1
68,2025042100180,b'u_24',185.624848908364,6.19574888702942,10.737043356608504,115.12030841089002,60787.15868655623,38.001003,743.45,3.7510943,1.7662922,0.03941525,67.46701,0,1,False,743.4500122070312,4.427470841813648,0.0299440432770516,1.0432407688634446,296.3404995290181,1.2665361195979954,0.0,3703.081973205062,run1
69,2025042100181,b'u_24',187.365975977689,8.25393329167877,9.47798606449251,113.537228108017,60787.160021982796,38.001064,743.6,3.548749,1.6711361,0.03293688,67.69711,0,1,False,743.5999755859375,4.447521212719761,0.029942397753775173,1.0432407688634446,296.3404995290181,1.2968911327958608,0.0,3703.081973205062,run1
70,2025042100181,b'u_24',187.365975977689,8.25393329167877,9.47798606449251,113.537228108017,60787.160021982796,38.001064,743.6,3.5757608,1.6847401,0.03347267,67.84488,0,1,False,743.5999755859375,4.673856374660992,0.023117734441316356,1.2074526215228507,296.5722041463321,1.2968911327958608,0.0,3703.081973205062,run2
71,2025042100182,b'u_24',185.681618769616,5.90930279847718,11.376008352520488,106.103606321427,60787.16061387642,38.00103,743.6,3.5098686,1.6531637,0.036074772,67.626114,0,1,False,743.5999755859375,4.4564370430465585,0.02994166844665174,1.0432407688634446,296.3404995290181,1.2647536139786555,0.0,3703.081973205062,run1
72,2025042100183,b'u_24',187.421141639838,7.967828515035,9.853675942543513,104.540106114177,60787.16121553602,38.000053,743.6,3.1627972,1.4881637,0.028494332,67.67245,0,1,False,743.5999755859375,4.465518298899106,0.029940927124493442,1.0432407688634446,296.3404995290181,1.293289138345861,0.0,3703.081973205062,run1
73,2025042100183,b'u_24',187.421141639838,7.967828515035,9.853675942543513,104.540106114177,60787.16121553602,38.000053,743.6,3.1637297,1.488423,0.02874538,67.71173,0,1,False,743.5999755859375,4.685524139260342,0.02311021699938492,1.2074526215228507,296.5722041463321,1.293289138345861,0.0,3703.081973205062,run2
74,2025042100184,b'u_24',186.59543422526,6.99353088948056,11.406120428785517,98.6733345604505,60787.163228738355,38.00104,743.6,3.7240086,1.7526767,0.04022819,68.145515,0,1,False,743.5999755859375,4.496039697485318,0.029938446733253365,1.0432407688634446,296.3404995290181,1.2831863156615202,0.0,3703.081973205062,run1
75,2025042100185,b'u_24',185.772543996421,6.01780126776442,12.44580950368949,92.7634759611026,60787.16382931311,38.00006,743.6,3.5233483,1.6582006,0.03764536,68.39131,0,1,False,743.5999755859375,4.505185118384333,0.029937706827369907,1.0432407688634446,296.3404995290181,1.2718733919556842,0.0,3703.081973205062,run1
76,2025042100186,b'u_24',187.513314313047,8.07604404778033,10.923191483843462,91.190790553774,60787.16443363718,38.00098,743.6,3.4092054,1.6037527,0.036117475,68.40747,0,1,False,743.5999755859375,4.514406410437783,0.029936962320801383,1.0432407688634446,296.3404995290181,1.3000909156949911,0.0,3703.081973205062,run1
77,2025042100186,b'u_24',187.513314313047,8.07604404778033,10.923191483843462,91.190790553774,60787.16443363718,38.00098,743.6,3.404866,1.6030283,0.036313273,68.56796,0,1,False,743.5999755859375,4.717128531240424,0.02308996038061436,1.2074526215228507,296.5722041463321,1.3000909156949911,0.0,3703.081973205062,run2
78,2025042100187,b'u_24',185.521431272877,5.92243934015234,13.1325909954435,83.3922215531823,60787.165036199905,38.000053,743.45,3.3448515,1.5743877,0.0344527,68.61758,0,1,False,743.4500122070312,4.523619618151524,0.029936220002588776,1.0432407688634446,296.3404995290181,1.2739809579105876,0.0,3703.081973205062,run1
79,2025042100188,b'u_24',187.261282251982,7.980961128831009,11.611855794102443,81.8327103405981,60787.16564319302,38.00098,743.45,3.2291946,1.5191565,0.033655815,68.869835,0,1,False,743.4500122070312,4.729062403868301,0.023082351317564528,1.2074526215228507,296.5722041463321,1.3017585302406627,0.0,3703.081973205062,run2
80,2025042100188,b'u_24',187.261282251982,7.980961128831009,11.611855794102443,81.8327103405981,60787.16564319302,38.00098,743.45,3.235046,1.5212072,0.033886887,68.73036,0,1,False,743.4500122070312,4.532919577397267,0.029935472245034428,1.0432407688634446,296.3404995290181,1.3017585302406627,0.0,3703.081973205062,run1
81,2025042100189,b'u_24',186.435303014192,7.00656055580985,12.653044957107479,75.9641115031532,60787.16623936615,38.001076,743.45,3.294468,1.550099,0.03357507,69.06161,0,1,False,743.4500122070312,4.542072370993693,0.029934737834837064,1.0432407688634446,296.3404995290181,1.2898508160701636,0.0,3703.081973205062,run1
82,2025042100190,b'u_24',185.61280081303,6.03087676120871,13.6935879152285,70.0534899051108,60787.166843381245,38.000046,743.45,3.1290762,1.4732412,0.03082005,69.38325,0,1,False,743.4500122070312,4.551364406369673,0.029933993782714316,1.0432407688634446,296.3404995290181,1.2789751369134241,0.0,3703.081973205062,run1
83,2025042100191,b'u_24',187.353389349239,8.08906899281198,12.170592259177479,68.4841400756086,60787.16744615563,38.001,743.45,3.2787442,1.5436234,0.034193695,69.37334,0,1,False,743.4500122070312,4.560656305844925,0.029933251277381376,1.0432407688634446,296.3404995290181,1.3066619589817288,0.0,3703.081973205062,run1
84,2025042100191,b'u_24',187.353389349239,8.08906899281198,12.170592259177479,68.4841400756086,60787.16744615563,38.001,743.45,3.2767684,1.5412685,0.034084827,69.59349,0,1,False,743.4500122070312,4.746907087434164,0.023071013910686364,1.2074526215228507,296.5722041463321,1.3066619589817288,0.0,3703.081973205062,run2
85,2025042100192,b'u_24',185.420309669473,5.71494579250999,14.322583150897483,60.687478250783,60787.168052582056,38.001003,743.45,3.1660028,1.4893901,0.031683464,69.50507,0,1,False,743.4500122070312,4.570023645086563,0.029932504292008413,1.0432407688634446,296.3404995290181,1.2774213882911687,0.0,3703.081973205062,run1
86,2025042100193,b'u_24',187.159418503131,7.77340683165303,12.798494024591506,59.1465713460831,60787.16864822825,37.999996,743.45,3.0185692,1.420412,0.026080497,69.70711,0,1,False,743.4500122070312,4.579243194262812,0.02993177060367481,1.0432407688634446,296.3404995290181,1.304341395912171,0.0,3703.081973205062,run1
