time,PS,T10M,T2M,TO3,TOX,TQI,TQL,TQV,TS,U10M,U2M,U50M,V10M,V2M,V50M
2024-01-01 00:00:00,78644.23,289.79584,289.19565,269.59708,0.0057793898,0.0,0.0,6.5644646,288.2111,1.2539996,0.7638514,1.487083,1.03595,0.6254737,1.3284887
2024-01-01 01:00:00,78662.89,288.58878,287.76343,270.31937,0.005794846,0.0,0.0,6.200598,286.45407,-1.054115,-0.54994667,-1.382832,0.7664788,0.47594476,0.9626837
2024-01-01 02:00:00,78672.34,288.82385,287.49188,271.2231,0.0058142166,0.0,0.0,5.8464546,285.0823,-1.5073038,-0.8875787,-1.7584713,0.1564396,0.095852375,0.2191639
2024-01-01 03:00:00,78657.695,289.24692,287.71484,272.59583,0.0058436287,0.0,0.0,5.705455,283.98883,-1.3366396,-0.8520462,-1.4944971,-0.19775546,-0.1388886,-0.21087241
2024-01-01 04:00:00,78614.875,289.36322,287.8457,273.79288,0.0058692605,0.0,0.0,5.6664305,283.03986,-1.1057663,-0.7403966,-1.2057438,-0.281031,-0.19891399,-0.31257308
2024-01-01 05:00:00,78562.15,289.25543,287.79068,274.58044,0.005886171,0.0,0.0,5.649332,282.17093,-0.9371715,-0.644106,-0.9775085,-0.2924403,-0.20867306,-0.32347727
2024-01-01 06:00:00,78510.02,289.0093,287.29926,275.17404,0.0058989218,0.0,0.0,5.672714,281.3758,-0.87572867,-0.5915314,-0.9307269,-0.31663203,-0.22317135,-0.35319793
2024-01-01 07:00:00,78474.28,288.76788,287.10553,275.5108,0.0059061316,0.0,0.0,5.6746736,280.6394,-0.7879763,-0.5400839,-0.79809177,-0.36351693,-0.25059426,-0.42936873
2024-01-01 08:00:00,78472.21,288.6161,287.0591,275.87787,0.0059139845,0.0,0.0,5.7098527,279.98666,-0.710999,-0.507939,-0.68325233,-0.4550203,-0.30550838,-0.56428564
2024-01-01 09:00:00,78501.13,288.55447,286.82565,276.12256,0.0059191994,0.0,0.0,5.823271,279.45978,-0.8243717,-0.58072376,-0.8220495,-0.63825905,-0.422435,-0.77682924
2024-01-01 10:00:00,78556.33,288.44666,286.22662,275.6497,0.005920309,0.0,0.0,5.969067,280.00354,-1.0437369,-0.6896906,-1.0795066,-0.9095196,-0.5822795,-1.1259978
2024-01-01 11:00:00,78607.305,289.90695,289.45938,275.54642,0.005918173,0.0,0.0,6.0283012,290.27823,-0.9245925,-0.5091175,-1.1661632,-0.79769206,-0.39713764,-1.2778682
2024-01-01 12:00:00,78639.85,292.55298,293.3576,275.03888,0.0059073605,0.0,0.0,6.107373,298.30692,1.4631984,1.2318588,1.0599862,-2.1073048,-1.7619734,-2.2748773
2024-01-01 13:00:00,78658.555,293.7722,295.2761,274.29425,0.00589118,0.0,8.4604835e-08,6.3035684,303.56662,3.141818,2.6289473,2.2364898,-2.122562,-1.7739496,-2.2989092
2024-01-01 14:00:00,78679.055,294.67657,296.71942,273.45938,0.00587326,0.0,7.8976154e-07,6.707034,307.14572,4.6668844,3.8643715,3.3135653,-2.0522053,-1.7001424,-2.2575345
2024-01-01 15:00:00,78692.586,295.2789,297.707,272.80423,0.0058593,0.0,9.806827e-07,7.2866697,309.61548,5.6968102,4.690002,4.0613627,-1.8726059,-1.5452845,-2.1021996
2024-01-01 16:00:00,78708.69,295.46582,298.15076,271.7723,0.005837105,0.0,6.975606e-07,7.893999,311.09354,6.2545805,5.1440425,4.4225497,-1.3563465,-1.1185197,-1.6167595
2024-01-01 17:00:00,78711.05,295.59793,298.3779,270.7672,0.005815524,0.0,3.1013042e-07,8.437368,311.70193,6.4806585,5.330487,4.5912533,-0.7815331,-0.6447979,-1.064239
2024-01-01 18:00:00,78695.336,295.68066,298.4121,270.00284,0.005799244,0.0,9.793439e-08,8.707327,311.46234,6.42846,5.292546,4.559915,-0.21194103,-0.17566,-0.5057056
2024-01-01 19:00:00,78665.945,295.59735,298.15054,269.29153,0.00578406,0.0,0.0,8.785509,310.13177,6.28084,5.166102,4.4597893,0.27973643,0.22896864,0.009139359
2024-01-01 20:00:00,78638.32,295.26294,297.48602,268.9005,0.0057756887,0.0,0.0,8.710806,307.74487,5.9645233,4.8971243,4.2295985,0.6982923,0.5715566,0.46720898
2024-01-01 21:00:00,78610.05,294.63492,296.4102,268.96103,0.0057769855,0.0,0.0,8.498837,304.3534,5.396616,4.4224334,3.827924,1.0934371,0.8934958,0.9050028
2024-01-01 22:00:00,78590.01,293.83536,295.03433,269.85016,0.0057960707,0.0,0.0,8.184446,300.13437,4.5636096,3.727662,3.2587206,1.1982063,0.9755692,1.050069
2024-01-01 23:00:00,78601.13,292.6494,293.1605,270.89755,0.0058185244,0.0,0.0,7.739152,294.76944,3.4707234,2.7946894,2.6572824,1.239849,0.9960344,1.1789674
2024-01-02 00:00:00,78631.45,289.97345,289.48352,272.1156,0.0058333497,0.0,0.0,7.2822623,288.72235,1.3195956,0.76995486,1.6150707,0.8948491,0.52560806,1.1529832
2024-01-02 01:00:00,78657.336,288.8608,288.1141,272.40903,0.005839623,0.0,0.0,6.860919,286.96252,-1.0620928,-0.55081666,-1.4209077,0.61017,0.38415173,0.7526163
2024-01-02 02:00:00,78677.734,288.851,287.52423,272.53372,0.005842303,0.0,0.0,6.4974947,285.60352,-1.6484901,-0.9032004,-1.9393845,0.05342555,0.024189532,0.10900384
2024-01-02 03:00:00,78668.65,289.0409,287.47366,272.3422,0.005838206,0.0,0.0,6.217837,284.5016,-1.5346794,-0.91412205,-1.7174573,-0.28099245,-0.1676448,-0.3506285
2024-01-02 04:00:00,78631.664,288.9322,287.2317,272.19742,0.0058351015,0.0,0.0,6.0493054,283.53232,-1.445558,-0.8914022,-1.5719842,-0.45235014,-0.27606422,-0.56773853
2024-01-02 05:00:00,78587.16,288.71875,286.86707,271.94858,0.0058297743,0.0,0.0,5.8602495,282.66364,-1.506406,-0.9405776,-1.6351199,-0.50878555,-0.31199387,-0.63056386
2024-01-02 06:00:00,78539.33,288.47192,286.43973,272.3787,0.0058390107,0.0,0.0,5.664955,281.86765,-1.6175328,-1.0108213,-1.7243905,-0.50878614,-0.3115359,-0.6447095
