time,TOTANGSTR,TOTEXTTAU,TOTSCATAU
2023-01-01 00:30:00,1.3446815,0.048490517,0.0457328
2023-01-01 01:30:00,1.363253,0.044516455,0.041715655
2023-01-01 02:30:00,1.3781223,0.040857088,0.03804196
2023-01-01 03:30:00,1.3922575,0.038249515,0.035438593
2023-01-01 04:30:00,1.4088441,0.03609249,0.03327733
2023-01-01 05:30:00,1.4238771,0.03452168,0.031706735
2023-01-01 06:30:00,1.435952,0.0336102,0.030784424
2023-01-01 07:30:00,1.4438945,0.032990824,0.030159384
2023-01-01 08:30:00,1.4482405,0.032335665,0.029511929
2023-01-01 09:30:00,1.4519775,0.031376652,0.02857673
2023-01-01 10:30:00,1.4613874,0.030319324,0.027535506
2023-01-01 11:30:00,1.4739236,0.029686337,0.026882954
2023-01-01 12:30:00,1.4858663,0.029930994,0.027086768
2023-01-01 13:30:00,1.4925221,0.03123579,0.028361069
2023-01-01 14:30:00,1.4966615,0.034026414,0.031114088
2023-01-01 15:30:00,1.4664507,0.047783673,0.043619335
2023-01-01 16:30:00,1.4799448,0.051773366,0.047666322
2023-01-01 17:30:00,1.4878212,0.05686563,0.052791495
2023-01-01 18:30:00,1.5032203,0.055790156,0.052502338
2023-01-01 19:30:00,1.4940346,0.059823103,0.05663856
2023-01-01 20:30:00,1.4796718,0.061721366,0.058623344
2023-01-01 21:30:00,1.4572182,0.06545741,0.061806984
2023-01-01 22:30:00,1.4505919,0.06514221,0.06141242
2023-01-01 23:30:00,1.4473783,0.0640587,0.060196623
2023-01-02 00:30:00,1.4528794,0.062181097,0.058224127
2023-01-02 01:30:00,1.4589322,0.060404766,0.05643736
2023-01-02 02:30:00,1.4643248,0.058910273,0.05494546
2023-01-02 03:30:00,1.4685037,0.059158247,0.055133116
2023-01-02 04:30:00,1.4689628,0.06040003,0.056293454
2023-01-02 05:30:00,1.4698166,0.06031066,0.056152478
2023-01-02 06:30:00,1.4742573,0.059177082,0.055026237
2023-01-02 07:30:00,1.4787937,0.058384515,0.054253165
2023-01-02 08:30:00,1.4811456,0.057616167,0.05349401
2023-01-02 09:30:00,1.4830651,0.05681845,0.05270447
2023-01-02 10:30:00,1.4863663,0.05613402,0.05207361
2023-01-02 11:30:00,1.4911553,0.05585309,0.051865477
2023-01-02 12:30:00,1.4891388,0.055739492,0.051821224
2023-01-02 13:30:00,1.4765533,0.057275202,0.053386133
2023-01-02 14:30:00,1.4614736,0.0608605,0.056911167
2023-01-02 15:30:00,1.4566249,0.054618567,0.05114987
2023-01-02 16:30:00,1.4401525,0.056721587,0.05328413
2023-01-02 17:30:00,1.4185212,0.058822032,0.055400554
2023-01-02 18:30:00,1.3779498,0.058560263,0.055037647
2023-01-02 19:30:00,1.3471127,0.055685587,0.052397225
2023-01-02 20:30:00,1.3027033,0.052956674,0.04984242
2023-01-02 21:30:00,1.2612255,0.04933794,0.046395544
2023-01-02 22:30:00,1.2332654,0.045400076,0.042645317
2023-01-02 23:30:00,1.223649,0.041540947,0.038929783
2023-01-03 00:30:00,1.2346021,0.037771594,0.03528121
2023-01-03 01:30:00,1.2704611,0.03382938,0.031414036
2023-01-03 02:30:00,1.3106863,0.03057589,0.028226282
2023-01-03 03:30:00,1.3348185,0.028869899,0.02658861
2023-01-03 04:30:00,1.3489524,0.02789404,0.025651503
2023-01-03 05:30:00,1.3609099,0.026881056,0.024668941
2023-01-03 06:30:00,1.3730128,0.026021458,0.023825474
2023-01-03 07:30:00,1.3853958,0.025300028,0.02312421
2023-01-03 08:30:00,1.3964045,0.024595216,0.02246191
2023-01-03 09:30:00,1.4030193,0.024148097,0.02207017
2023-01-03 10:30:00,1.4114674,0.024386814,0.022294987
2023-01-03 11:30:00,1.4215903,0.024459083,0.022378324
2023-01-03 12:30:00,1.4327961,0.02487639,0.022780903
2023-01-03 13:30:00,1.4490474,0.02622493,0.024064507
2023-01-03 14:30:00,1.4613789,0.028536635,0.026319753
2023-01-03 15:30:00,1.6135402,0.028865756,0.026964018
2023-01-03 16:30:00,1.5691824,0.036776982,0.0347262
2023-01-03 17:30:00,1.5050159,0.048253626,0.045934618
2023-01-03 18:30:00,1.4609796,0.061076943,0.058546845
2023-01-03 19:30:00,1.3984218,0.07497927,0.07210726
2023-01-03 20:30:00,1.3494953,0.08915089,0.08588549
2023-01-03 21:30:00,1.3219193,0.10199357,0.098287605
2023-01-03 22:30:00,1.3131925,0.112271115,0.10811286
2023-01-03 23:30:00,1.3146759,0.118713915,0.11406109
2023-01-04 00:30:00,1.3079141,0.12334088,0.11823773
2023-01-04 01:30:00,1.2716115,0.12893309,0.12334451
2023-01-04 02:30:00,1.2214172,0.13530596,0.12950908
2023-01-04 03:30:00,1.2018554,0.12942946,0.12368072
2023-01-04 04:30:00,1.2021357,0.111303255,0.10576562
2023-01-04 05:30:00,1.1961817,0.09383897,0.08860441
2023-01-04 06:30:00,1.1795967,0.08336274,0.078410245
2023-01-04 07:30:00,1.1651185,0.077019855,0.07227237
2023-01-04 08:30:00,1.1550863,0.07332031,0.068657644
2023-01-04 09:30:00,1.1516144,0.071607664,0.066991396
2023-01-04 10:30:00,1.1545799,0.071260795,0.06664275
2023-01-04 11:30:00,1.1632067,0.07143103,0.0668281
2023-01-04 12:30:00,1.1720978,0.072032,0.067461476
2023-01-04 13:30:00,1.1798401,0.07471167,0.07010479
2023-01-04 14:30:00,1.1907154,0.08140808,0.07671017
2023-01-04 15:30:00,1.1584698,0.10420353,0.09918336
2023-01-04 16:30:00,1.1490296,0.1266215,0.12123548
2023-01-04 17:30:00,1.134016,0.15256439,0.14684136
2023-01-04 18:30:00,1.1444874,0.054647565,0.051227044
2023-01-04 19:30:00,1.1437021,0.06993984,0.06618857
2023-01-04 20:30:00,1.152362,0.08679239,0.08274941
2023-01-04 21:30:00,1.1596224,0.10795056,0.10359413
2023-01-04 22:30:00,1.1578794,0.12946549,0.124792814
2023-01-04 23:30:00,1.1334243,0.15322421,0.1482425
2023-01-05 00:30:00,1.113913,0.19051293,0.18538164
